Time, "kWh", "kvarh", "Max kW", "Max kVA", "Zone kWh", "Zone kvarh", "Zone Max kW", "Zone Max kVA", "Overload kWh Normal", "Overload kWh Emerg", "Load EEN", "Load UE", "Zone Losses kWh", "Zone Losses kvarh", "Zone Max kW Losses", "Zone Max kvar Losses", "Load Losses kWh", "Load Losses kvarh", "No Load Losses kWh", "No Load Losses kvarh", "Max kW Load Losses", "Max kW No Load Losses", "Line Losses", "Transformer Losses", "Line Mode Line Losses", "Zero Mode Line Losses", "3-phase Line Losses", "1- and 2-phase Line Losses", "Gen kWh", "Gen kvarh", "Gen Max kW", "Gen Max kVA", "0.416 kV Losses", "Aux1", "Aux6", "Aux11", "Aux16", "Aux21", "Aux26", "0.416 kV Line Loss", "Aux2", "Aux7", "Aux12", "Aux17", "Aux22", "Aux27", "0.416 kV Load Loss", "Aux3", "Aux8", "Aux13", "Aux18", "Aux23", "Aux28", "0.416 kV No Load Loss", "Aux4", "Aux9", "Aux14", "Aux19", "Aux24", "Aux29", "0.416 kV Load Energy", "Aux5", "Aux10", "Aux15", "Aux20", "Aux25", "Aux30"
1.83333333333333, 5.77237194292971, 1.89592796614396, 9.42745453665672, 9.92249860989799, 5.72503013736966, 1.88172485412319, 9.19684777352676, 9.68088925045524, 0, 0, 0, 0, 0.00810012388323463, 0.0013067413603141, 0.029710733284723, 0.00410593136889997, 0.00810012388323463, 0.0013067413603141, 0, 0, 0.029710733284723, 0, 0.00810012388323463, 0, 0.00728006797061541, 0.000820055917533638, 0.00810012388323463, 0, 0, 0, 0, 0, 0.00810012388323463, 0, 0, 0, 0, 0, 0, 0.00810012388323463, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.72503013736966, 0, 0, 0, 0, 0, 0
2, 5.63454828585066, 1.85059020106378, 9.42745453665672, 9.92249860989799, 5.5867755427126, 1.83628398434818, 9.19684777352676, 9.68088925045524, 0, 0, 0, 0, 0.0085927082528342, 0.00141066551240613, 0.029710733284723, 0.00410593136889997, 0.0085927082528342, 0.00141066551240613, 0, 0, 0.029710733284723, 0, 0.0085927082528342, 0, 0.00769709957567148, 0.000895608682168134, 0.0085927082528342, 0, 0, 0, 0, 0, 0.0085927082528342, 0, 0, 0, 0, 0, 0, 0.0085927082528342, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.5867755427126, 0, 0, 0, 0, 0, 0
2.16666666666667, 6.2792736704182, 2.06228323572045, 9.42745453665672, 9.92249860989799, 6.22997245087308, 2.04769182616929, 9.19684777352676, 9.68088925045524, 0, 0, 0, 0, 0.0101715380154451, 0.00176590932958915, 0.029710733284723, 0.00410593136889997, 0.0101715380154451, 0.00176590932958915, 0, 0, 0.029710733284723, 0, 0.0101715380154451, 0, 0.00977267147483181, 0.000398866548831457, 0.0101715380154451, 0, 0, 0, 0, 0, 0.0101715380154451, 0, 0, 0, 0, 0, 0, 0.0101715380154451, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.22997245087308, 0, 0, 0, 0, 0, 0
2.33333333333333, 6.46182557724379, 2.12216355571129, 9.42745453665672, 9.92249860989799, 6.41185018775482, 2.10747362895294, 9.19684777352676, 9.68088925045524, 0, 0, 0, 0, 0.0108107608933457, 0.00182385764285455, 0.029710733284723, 0.00410593136889997, 0.0108107608933457, 0.00182385764285455, 0, 0, 0.029710733284723, 0, 0.0108107608933457, 0, 0.0101954052688592, 0.000615355633159442, 0.0108107608933457, 0, 0, 0, 0, 0, 0.0108107608933457, 0, 0, 0, 0, 0, 0, 0.0108107608933457, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.41185018775482, 0, 0, 0, 0, 0, 0
2.5, 7.71899097522673, 2.53476084295063, 9.42745453665672, 9.92249860989799, 7.49550047969733, 2.46365459881498, 9.19684777352676, 9.68088925045524, 0, 0, 0, 0, 0.0144921969851876, 0.00246145793819487, 0.029710733284723, 0.00410593136889997, 0.0144921969851876, 0.00246145793819487, 0, 0, 0.029710733284723, 0, 0.0144921969851876, 0, 0.0136161066072456, 0.000876090391348509, 0.0144921969851876, 0, 0, 0, 0, 0, 0.0144921969851876, 0, 0, 0, 0, 0, 0, 0.0144921969851876, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.49550047969733, 0, 0, 0, 0, 0, 0
2.66666666666667, 7.84961501050989, 2.57760083838969, 9.42745453665672, 9.92249860989799, 7.49927562431062, 2.46488813025783, 9.19684777352676, 9.68088925045524, 0, 0, 0, 0, 0.0153724208930928, 0.00254629420670524, 0.029710733284723, 0.00410593136889997, 0.0153724208930928, 0.00254629420670524, 0, 0, 0.029710733284723, 0, 0.0153724208930928, 0, 0.0138554128157805, 0.00151700808723558, 0.0153724208930928, 0, 0, 0, 0, 0, 0.0153724208930928, 0, 0, 0, 0, 0, 0, 0.0153724208930928, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.49927562431062, 0, 0, 0, 0, 0, 0
2.83333333333333, 6.91892887637271, 2.27212968608338, 9.42745453665672, 9.92249860989799, 6.69785077099994, 2.20149534678741, 9.19684777352676, 9.68088925045524, 0, 0, 0, 0, 0.0116181354833152, 0.00191323045692233, 0.029710733284723, 0.00410593136889997, 0.0116181354833152, 0.00191323045692233, 0, 0, 0.029710733284723, 0, 0.0116181354833152, 0, 0.0103268121704789, 0.00129132332075723, 0.0116181354833152, 0, 0, 0, 0, 0, 0.0116181354833152, 0, 0, 0, 0, 0, 0, 0.0116181354833152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.69785077099994, 0, 0, 0, 0, 0, 0
3, 7.0195828532707, 2.30524770855358, 9.42745453665672, 9.92249860989799, 6.87047133315713, 2.25820388556411, 9.19684777352676, 9.68088925045524, 0, 0, 0, 0, 0.0119846207496091, 0.00189672064633912, 0.029710733284723, 0.00410593136889997, 0.0119846207496091, 0.00189672064633912, 0, 0, 0.029710733284723, 0, 0.0119846207496091, 0, 0.0102980082089026, 0.00168661254767836, 0.0119846207496091, 0, 0, 0, 0, 0, 0.0119846207496091, 0, 0, 0, 0, 0, 0, 0.0119846207496091, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.87047133315713, 0, 0, 0, 0, 0, 0
3.16666666666667, 6.73313082946491, 2.21147473159634, 9.50662664179393, 10.0058433186605, 6.3076875190495, 2.07321343096895, 9.27603799449569, 9.76424469802878, 0, 0, 0, 0, 0.0105357335194676, 0.00166813367224078, 0.0297152454346594, 0.00410627171392372, 0.0105357335194676, 0.00166813367224078, 0, 0, 0.0297152454346594, 0, 0.0105357335194676, 0, 0.00919988928248743, 0.00133584424326234, 0.0105357335194676, 0, 0, 0, 0, 0, 0.0105357335194676, 0, 0, 0, 0, 0, 0, 0.0105357335194676, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.3076875190495, 0, 0, 0, 0, 0, 0
3.33333333333333, 6.61040910130606, 2.17087943744763, 9.50662664179393, 10.0058433186605, 6.26120345478274, 2.0579765833517, 9.27603799449569, 9.76424469802878, 0, 0, 0, 0, 0.0108701661720803, 0.00175651282111841, 0.0297152454346594, 0.00410627171392372, 0.0108701661720803, 0.00175651282111841, 0, 0, 0.0297152454346594, 0, 0.0108701661720803, 0, 0.00943423692542824, 0.00143592925230748, 0.0108701661720803, 0, 0, 0, 0, 0, 0.0108701661720803, 0, 0, 0, 0, 0, 0, 0.0108701661720803, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.26120345478274, 0, 0, 0, 0, 0, 0
3.5, 10.4058546352603, 3.41106902283452, 10.5363904284406, 11.0880790864771, 10.0723637525642, 3.31063106689362, 10.2028986411049, 10.7398937315753, 0, 0, 0, 0, 0.0493195739251979, 0.00700456794883268, 0.0493264947814983, 0.00700508997913649, 0.0493195739251979, 0.00700456794883268, 0, 0, 0.0493264947814983, 0, 0.0493195739251979, 0, 0.0327765973985336, 0.0165429765649209, 0.0493195739251979, 0, 0, 0, 0, 0, 0.0493195739251979, 0, 0, 0, 0, 0, 0, 0.0493195739251979, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10.0723637525642, 0, 0, 0, 0, 0, 0
3.66666666666667, 10.5755011254561, 3.46562409732154, 10.7276000532107, 11.2889778877696, 10.258888862778, 3.37185341432087, 10.4109998908833, 10.9589207087044, 0, 0, 0, 0, 0.0537257221463955, 0.007538842580515, 0.0537335410161998, 0.00753943234669455, 0.0537257221463955, 0.007538842580515, 0, 0, 0.0537335410161998, 0, 0.0537257221463955, 0, 0.0349446281718159, 0.0187810940202309, 0.0537257221463955, 0, 0, 0, 0, 0, 0.0537257221463955, 0, 0, 0, 0, 0, 0, 0.0537257221463955, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10.258888862778, 0, 0, 0, 0, 0, 0
3.83333333333333, 6.97463519623795, 2.29040739359856, 10.7276000532107, 11.2889778877696, 6.70509781453786, 2.20385670358002, 10.4109998908833, 10.9589207087044, 0, 0, 0, 0, 0.0124095741144422, 0.00208798357751315, 0.0537335410161998, 0.00753943234669455, 0.0124095741144422, 0.00208798357751315, 0, 0, 0.0537335410161998, 0, 0.0124095741144422, 0, 0.0112313299730778, 0.0011782441534364, 0.0124095741144422, 0, 0, 0, 0, 0, 0.0124095741144422, 0, 0, 0, 0, 0, 0, 0.0124095741144422, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.70509781453786, 0, 0, 0, 0, 0, 0
4, 7.89580646896412, 2.59297294074807, 10.8268324194161, 11.3934294113809, 7.36868339093496, 2.42194642132556, 10.5102286318751, 11.0633737447449, 0, 0, 0, 0, 0.0135539897186356, 0.0021868940365105, 0.0537405227593487, 0.0075399589696063, 0.0135539897186356, 0.0021868940365105, 0, 0, 0.0537405227593487, 0, 0.0135539897186356, 0, 0.0120115044669152, 0.00154248526167934, 0.0135539897186356, 0, 0, 0, 0, 0, 0.0135539897186356, 0, 0, 0, 0, 0, 0, 0.0135539897186356, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.36868339093496, 0, 0, 0, 0, 0, 0
4.16666666666667, 8.13773961531826, 2.67240903494956, 10.8268324194161, 11.3934294113809, 7.78795703779776, 2.55975179467846, 10.5102286318751, 11.0633737447449, 0, 0, 0, 0, 0.0148182069299569, 0.00236036037858862, 0.0537405227593487, 0.0075399589696063, 0.0148182069299569, 0.00236036037858862, 0, 0, 0.0537405227593487, 0, 0.0148182069299569, 0, 0.0129365057734509, 0.00188170116505097, 0.0148182069299569, 0, 0, 0, 0, 0, 0.0148182069299569, 0, 0, 0, 0, 0, 0, 0.0148182069299569, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.78795703779776, 0, 0, 0, 0, 0, 0
4.33333333333333, 7.87837480130012, 2.58740304846188, 10.8268324194161, 11.3934294113809, 7.52949222798211, 2.47481593206871, 10.5102286318751, 11.0633737447449, 0, 0, 0, 0, 0.0132338436553724, 0.00222030903980412, 0.0537405227593487, 0.0075399589696063, 0.0132338436553724, 0.00222030903980412, 0, 0, 0.0537405227593487, 0, 0.0132338436553724, 0, 0.0123754981145342, 0.000858345551369958, 0.0132338436553724, 0, 0, 0, 0, 0, 0.0132338436553724, 0, 0, 0, 0, 0, 0, 0.0132338436553724, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.52949222798211, 0, 0, 0, 0, 0, 0
4.5, 6.32895330149535, 2.07832447710848, 10.8268324194161, 11.3934294113809, 6.27779334928252, 2.06342988462979, 10.5102286318751, 11.0633737447449, 0, 0, 0, 0, 0.0119133212503124, 0.00191171906315852, 0.0537405227593487, 0.0075399589696063, 0.0119133212503124, 0.00191171906315852, 0, 0, 0.0537405227593487, 0, 0.0119133212503124, 0, 0.0102347173699863, 0.00167860388663168, 0.0119133212503124, 0, 0, 0, 0, 0, 0.0119133212503124, 0, 0, 0, 0, 0, 0, 0.0119133212503124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.27779334928252, 0, 0, 0, 0, 0, 0
4.66666666666667, 7.26887220638942, 2.38676802753958, 10.8268324194161, 11.3934294113809, 7.21555725325694, 2.37165107728596, 10.5102286318751, 11.0633737447449, 0, 0, 0, 0, 0.014406858045134, 0.0024262249706838, 0.0537405227593487, 0.0075399589696063, 0.014406858045134, 0.0024262249706838, 0, 0, 0.0537405227593487, 0, 0.014406858045134, 0, 0.013280248496768, 0.00112660955753634, 0.014406858045134, 0, 0, 0, 0, 0, 0.014406858045134, 0, 0, 0, 0, 0, 0, 0.014406858045134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.21555725325694, 0, 0, 0, 0, 0, 0
4.83333333333333, 6.53592639613487, 2.14634320457913, 10.8268324194161, 11.3934294113809, 6.48509928233585, 2.13156582598608, 10.5102286318751, 11.0633737447449, 0, 0, 0, 0, 0.0112153706557923, 0.00194181731948358, 0.0537405227593487, 0.0075399589696063, 0.0112153706557923, 0.00194181731948358, 0, 0, 0.0537405227593487, 0, 0.0112153706557923, 0, 0.010688176464679, 0.000527194200424355, 0.0112153706557923, 0, 0, 0, 0, 0, 0.0112153706557923, 0, 0, 0, 0, 0, 0, 0.0112153706557923, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.48509928233585, 0, 0, 0, 0, 0, 0
5, 7.27408280789328, 2.38835321275007, 10.8268324194161, 11.3934294113809, 7.22023908208766, 2.37318860261455, 10.5102286318751, 11.0633737447449, 0, 0, 0, 0, 0.0148369054994688, 0.00244932857867206, 0.0537405227593487, 0.0075399589696063, 0.0148369054994688, 0.00244932857867206, 0, 0, 0.0537405227593487, 0, 0.0148369054994688, 0, 0.0132445674259629, 0.00159233808504836, 0.0148369054994688, 0, 0, 0, 0, 0, 0.0148369054994688, 0, 0, 0, 0, 0, 0, 0.0148369054994688, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.22023908208766, 0, 0, 0, 0, 0, 0
5.16666666666667, 7.63485119688482, 2.50687897288573, 10.8268324194161, 11.3934294113809, 7.45329607250241, 2.44978780746523, 10.5102286318751, 11.0633737447449, 0, 0, 0, 0, 0.0160335579368239, 0.00268170734606854, 0.0537405227593487, 0.0075399589696063, 0.0160335579368239, 0.00268170734606854, 0, 0, 0.0537405227593487, 0, 0.0160335579368239, 0, 0.0143934295593167, 0.00164012839090304, 0.0160335579368239, 0, 0, 0, 0, 0, 0.0160335579368239, 0, 0, 0, 0, 0, 0, 0.0160335579368239, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.45329607250241, 0, 0, 0, 0, 0, 0
5.33333333333333, 6.57975738105747, 2.16104096303032, 10.8268324194161, 11.3934294113809, 6.40295723527002, 2.10454934485412, 10.5102286318751, 11.0633737447449, 0, 0, 0, 0, 0.0108722801212713, 0.00184454569620079, 0.0537405227593487, 0.0075399589696063, 0.0108722801212713, 0.00184454569620079, 0, 0, 0.0537405227593487, 0, 0.0108722801212713, 0, 0.0100910749942677, 0.000781205136394883, 0.0108722801212713, 0, 0, 0, 0, 0, 0.0108722801212713, 0, 0, 0, 0, 0, 0, 0.0108722801212713, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.40295723527002, 0, 0, 0, 0, 0, 0
5.5, 7.16645085090075, 2.35363319695937, 10.8268324194161, 11.3934294113809, 7.11421163487028, 2.33833145789487, 10.5102286318751, 11.0633737447449, 0, 0, 0, 0, 0.0133409803256464, 0.00219022824620178, 0.0537405227593487, 0.0075399589696063, 0.0133409803256464, 0.00219022824620178, 0, 0, 0.0537405227593487, 0, 0.0133409803256464, 0, 0.0119494315627484, 0.0013915487714921, 0.0133409803256464, 0, 0, 0, 0, 0, 0.0133409803256464, 0, 0, 0, 0, 0, 0, 0.0133409803256464, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.11421163487028, 0, 0, 0, 0, 0, 0
5.66666666666667, 7.38384646822546, 2.42424413177562, 10.8268324194161, 11.3934294113809, 7.32856013246601, 2.40880182361919, 10.5102286318751, 11.0633737447449, 0, 0, 0, 0, 0.0162990705424562, 0.00245900711386831, 0.0537405227593487, 0.0075399589696063, 0.0162990705424562, 0.00245900711386831, 0, 0, 0.0537405227593487, 0, 0.0162990705424562, 0, 0.012932793747137, 0.00336627680255441, 0.0162990705424562, 0, 0, 0, 0, 0, 0.0162990705424562, 0, 0, 0, 0, 0, 0, 0.0162990705424562, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.32856013246601, 0, 0, 0, 0, 0, 0
5.83333333333333, 8.11288024299364, 2.66261205601302, 10.8268324194161, 11.3934294113809, 8.0508371979907, 2.64616007708018, 10.5102286318751, 11.0633737447449, 0, 0, 0, 0, 0.0231319312481212, 0.00351421432286786, 0.0537405227593487, 0.0075399589696063, 0.0231319312481212, 0.00351421432286786, 0, 0, 0.0537405227593487, 0, 0.0231319312481212, 0, 0.0181128669851462, 0.00501906427445502, 0.0231319312481212, 0, 0, 0, 0, 0, 0.0231319312481212, 0, 0, 0, 0, 0, 0, 0.0231319312481212, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.0508371979907, 0, 0, 0, 0, 0, 0
6, 9.92594551033827, 3.25639009544942, 10.8268324194161, 11.3934294113809, 9.85163450392415, 3.23799043770369, 10.5102286318751, 11.0633737447449, 0, 0, 0, 0, 0.035086513845143, 0.00550994083011523, 0.0537405227593487, 0.0075399589696063, 0.035086513845143, 0.00550994083011523, 0, 0, 0.0537405227593487, 0, 0.035086513845143, 0, 0.0282704130565554, 0.00681610081578158, 0.035086513845143, 0, 0, 0, 0, 0, 0.035086513845143, 0, 0, 0, 0, 0, 0, 0.035086513845143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.85163450392415, 0, 0, 0, 0, 0, 0
